name,locale,lockedTitle,lockedDescription,unlockedTitle,unlockedDescription,flavorText,lockedIcon,unlockedIcon
chal_lucky,it,Fortunello,"Vinci una partita col personaggio Fortunello.",Fortunello,"Vinci una partita col personaggio Fortunello.",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,ja,ラッキーボーイ,"ラッキーボーイ で1回クリアする",ラッキーボーイ,"ラッキーボーイ で1回クリアする",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,ko,행운아,"행운아와 함께 달리기에서 승리합니다",행운아,"행운아와 함께 달리기에서 승리합니다",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,pl,Farciarz,"Wygraj rozgrywkę z: Farciarz",Farciarz,"Wygraj rozgrywkę z: Farciarz",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,pt-BR,Sortudo,"Vença uma partida com Sortudo.",Sortudo,"Vença uma partida com Sortudo.",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,ru,Везунчик,"Победите за персонажа по имени Везунчик.",Везунчик,"Победите за персонажа по имени Везунчик.",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,tr,Şanslı,"Şanslı ile bir koşu tamamla",Şanslı,"Şanslı ile bir koşu tamamla",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,zh-Hans,幸运星,"使用幸运星赢一场比赛",幸运星,"使用幸运星赢一场比赛",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lucky,zh-Hant,幸運,"使用幸運贏一場比賽",幸運,"使用幸運贏一場比賽",,achievement_locked_chal_lucky.jpg,achievement_unlocked_chal_lucky.jpg
chal_lumberjack,de,Holzfäller,"Töte 50 Bäume",Holzfäller,"Töte 50 Bäume",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,default,Lumberjack,"Kill 50 trees",Lumberjack,"Kill 50 trees",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,es-ES,Tala masiva,"Elimina 50 árboles",Tala masiva,"Elimina 50 árboles",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,fr,Bûcheron,"Tuez 50 arbres",Bûcheron,"Tuez 50 arbres",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,it,Tagliaboschi,"Distruggi 50 alberi.",Tagliaboschi,"Distruggi 50 alberi.",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,ja,木こり,"樹木を 50 本倒す",木こり,"樹木を 50 本倒す",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,ko,나무꾼,"50개의 나무를 처치하십시오",나무꾼,"50개의 나무를 처치하십시오",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,pl,Drwal,"Zabij drzewa (50)",Drwal,"Zabij drzewa (50)",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,pt-BR,Lenha,"Elimine 50 árvores.",Lenha,"Elimine 50 árvores.",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,ru,Дровосек,"Уничтожьте не менее 50 деревьев.",Дровосек,"Уничтожьте не менее 50 деревьев.",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,tr,Oduncu,"50 ağaç öldür",Oduncu,"50 ağaç öldür",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,zh-Hans,伐木工,"消灭50棵树木",伐木工,"消灭50棵树木",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_lumberjack,zh-Hant,伐木工人,"殺死50棵樹木",伐木工人,"殺死50棵樹木",,achievement_locked_chal_lumberjack.jpg,achievement_unlocked_chal_lumberjack.jpg
chal_mage,de,Magier,"Gewinne eine Runde mit Magier",Magier,"Gewinne eine Runde mit Magier",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,default,Mage,"Win a run with Mage",Mage,"Win a run with Mage",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,es-ES,Mago,"Gana una partida con Mago",Mago,"Gana una partida con Mago",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,fr,Mage,"Gagnez une partie avec Mage",Mage,"Gagnez une partie avec Mage",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,it,Mago,"Vinci una partita col personaggio Mago.",Mago,"Vinci una partita col personaggio Mago.",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,ja,魔法使い,"魔法使い で1回クリアする",魔法使い,"魔法使い で1回クリアする",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,ko,마법사,"마법사와 함께 달리기에서 승리합니다",마법사,"마법사와 함께 달리기에서 승리합니다",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,pl,Mag,"Wygraj rozgrywkę z: Mag",Mag,"Wygraj rozgrywkę z: Mag",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,pt-BR,Mago,"Vença uma partida com Mago.",Mago,"Vença uma partida com Mago.",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,ru,Маг,"Победите за персонажа по имени Маг.",Маг,"Победите за персонажа по имени Маг.",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,tr,Büyücü,"Büyücü ile bir koşu tamamla",Büyücü,"Büyücü ile bir koşu tamamla",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,zh-Hans,法师,"使用法师赢一场比赛",法师,"使用法师赢一场比赛",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_mage,zh-Hant,法師,"使用法師贏一場比賽",法師,"使用法師贏一場比賽",,achievement_locked_chal_mage.jpg,achievement_unlocked_chal_mage.jpg
chal_magic_and_machinery,de,Magie und Maschinerie,"Erreiche 10 Elementarschaden und besitze gleichzeitig 3 Konstruktionen",Magie und Maschinerie,"Erreiche 10 Elementarschaden und besitze gleichzeitig 3 Konstruktionen",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,default,Magic and Machinery,"Reach 10 Elemental Damage and get 3 structures at the same time",Magic and Machinery,"Reach 10 Elemental Damage and get 3 structures at the same time",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,es-ES,Magia y maquinaria,"Alcanza 10 de Daño elemental y obtén 3 estructuras al mismo tiempo",Magia y maquinaria,"Alcanza 10 de Daño elemental y obtén 3 estructuras al mismo tiempo",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,fr,Magie et Machinerie,"Atteignez 10 Dégâts Élémentaires et ayez 3 structures en même temps",Magie et Machinerie,"Atteignez 10 Dégâts Élémentaires et ayez 3 structures en même temps",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,it,Magia e macchinari,"Arriva a 10 Danni elementali mentre hai 3 strutture.",Magia e macchinari,"Arriva a 10 Danni elementali mentre hai 3 strutture.",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,ja,マジック＆マシン,"属性ダメージ 10 に達すると同時に、建造物を3体獲得",マジック＆マシン,"属性ダメージ 10 に達すると同時に、建造物を3体獲得",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,ko,마법과 기계,"10 원소 대미지에 도달하고 3개 건축물을 동시에 획득하세요",마법과 기계,"10 원소 대미지에 도달하고 3개 건축물을 동시에 획득하세요",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,pl,Magia i maszyny,"Osiągnij Obrażenia od żywiołów 10 i zdobądź struktury (3) w tym samym czasie",Magia i maszyny,"Osiągnij Obrażenia od żywiołów 10 i zdobądź struktury (3) w tym samym czasie",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,pt-BR,É feitiçaria e tecnologia,"Consiga 10 de Dano elemental e tenha 3 estruturas ao mesmo tempo.",É feitiçaria e tecnologia,"Consiga 10 de Dano elemental e tenha 3 estruturas ao mesmo tempo.",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,ru,Магия и технологии,"Повысьте параметр «Стихийный урон» до 10 и установите не менее 3 построек в одном забеге.",Магия и технологии,"Повысьте параметр «Стихийный урон» до 10 и установите не менее 3 построек в одном забеге.",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,tr,Büyü ve Mekanizma,"10Element Hasarı seviyesine ulaş ve aynı anda 3 yapı elde et",Büyü ve Mekanizma,"10Element Hasarı seviyesine ulaş ve aynı anda 3 yapı elde et",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,zh-Hans,魔法与机械,"达到10元素伤害的同时获得3个构筑物",魔法与机械,"达到10元素伤害的同时获得3个构筑物",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_magic_and_machinery,zh-Hant,魔法配機械,"達到10屬性傷害並同時取得3個結構物",魔法配機械,"達到10屬性傷害並同時取得3個結構物",,achievement_locked_chal_magic_and_machinery.jpg,achievement_unlocked_chal_magic_and_machinery.jpg
chal_masochist,de,Masochist,"Gewinne eine Runde mit Masochist",Masochist,"Gewinne eine Runde mit Masochist",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,default,Masochist,"Win a run with Masochist",Masochist,"Win a run with Masochist",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,es-ES,Masoquista,"Gana una partida con Masoquista",Masoquista,"Gana una partida con Masoquista",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,fr,Masochiste,"Gagnez une partie avec Masochiste",Masochiste,"Gagnez une partie avec Masochiste",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,it,Masochista,"Vinci una partita col personaggio Masochista.",Masochista,"Vinci una partita col personaggio Masochista.",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,ja,マゾ,"マゾ で1回クリアする",マゾ,"マゾ で1回クリアする",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,ko,마조히스트,"마조히스트와 함께 달리기에서 승리합니다",마조히스트,"마조히스트와 함께 달리기에서 승리합니다",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,pl,Masochista,"Wygraj rozgrywkę z: Masochista",Masochista,"Wygraj rozgrywkę z: Masochista",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,pt-BR,Masoquista,"Vença uma partida com Masoquista.",Masoquista,"Vença uma partida com Masoquista.",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,ru,Мазохист,"Победите за персонажа по имени Мазохист.",Мазохист,"Победите за персонажа по имени Мазохист.",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,tr,Mazoşist,"Mazoşist ile bir koşu tamamla",Mazoşist,"Mazoşist ile bir koşu tamamla",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,zh-Hans,受虐狂,"使用受虐狂赢一场比赛",受虐狂,"使用受虐狂赢一场比赛",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_masochist,zh-Hant,受虐狂,"使用受虐狂贏一場比賽",受虐狂,"使用受虐狂贏一場比賽",,achievement_locked_chal_masochist.jpg,achievement_unlocked_chal_masochist.jpg
chal_medicine,de,Medizin,"Heile in einer Welle 200 HP",Medizin,"Heile in einer Welle 200 HP",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,default,Medicine,"Heal 200 HP in one wave",Medicine,"Heal 200 HP in one wave",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,es-ES,Medicina,"Recupera 200 PS en una oleada",Medicina,"Recupera 200 PS en una oleada",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,fr,Médecine,"Récupérez 200 PV durant une vague",Médecine,"Récupérez 200 PV durant une vague",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,it,Medicina,"Recupera 200 PS in un'unica ondata.",Medicina,"Recupera 200 PS in un'unica ondata.",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,ja,薬,"1つのウェーブでHPを 200 回復する",薬,"1つのウェーブでHPを 200 回復する",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,ko,약,"한 웨이브에서 200 HP를 치료합니다",약,"한 웨이브에서 200 HP를 치료합니다",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,pl,Medycyna,"Odzyskaj 200 PZ w jednej fali",Medycyna,"Odzyskaj 200 PZ w jednej fali",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,pt-BR,Medicina,"Recupere 200 PV em uma onda.",Medicina,"Recupere 200 PV em uma onda.",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,ru,Лекарство,"Восстановите 200 ОЗ за одну волну.",Лекарство,"Восстановите 200 ОЗ за одну волну.",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,tr,İlaç,"Bir hücumda 200 Sağlık yenile",İlaç,"Bir hücumda 200 Sağlık yenile",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,zh-Hans,药物,"在一次敌袭中恢复200生命值",药物,"在一次敌袭中恢复200生命值",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_medicine,zh-Hant,藥物,"在一次敵襲中治癒200HP",藥物,"在一次敵襲中治癒200HP",,achievement_locked_chal_medicine.jpg,achievement_unlocked_chal_medicine.jpg
chal_multitasker,de,Tausendsassa,"Gewinne eine Runde mit Tausendsassa",Tausendsassa,"Gewinne eine Runde mit Tausendsassa",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,default,Multitasker,"Win a run with Multitasker",Multitasker,"Win a run with Multitasker",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,es-ES,Polifacético,"Gana una partida con Polifacético",Polifacético,"Gana una partida con Polifacético",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,fr,Multitâche,"Gagnez une partie avec Multitâche",Multitâche,"Gagnez une partie avec Multitâche",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,it,Tuttofare,"Vinci una partita col personaggio Tuttofare.",Tuttofare,"Vinci una partita col personaggio Tuttofare.",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,ja,マルチタスカー,"マルチタスカー で1回クリアする",マルチタスカー,"マルチタスカー で1回クリアする",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,ko,멀티태스커,"멀티태스커와 함께 달리기에서 승리합니다",멀티태스커,"멀티태스커와 함께 달리기에서 승리합니다",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,pl,Wielozadaniowy,"Wygraj rozgrywkę z: Wielozadaniowy",Wielozadaniowy,"Wygraj rozgrywkę z: Wielozadaniowy",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,pt-BR,Multitarefa,"Vença uma partida com Multitarefa.",Multitarefa,"Vença uma partida com Multitarefa.",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,ru,Мастер на все руки,"Победите за персонажа по имени Мастер на все руки.",Мастер на все руки,"Победите за персонажа по имени Мастер на все руки.",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,tr,Hünerli,"Hünerli ile bir koşu tamamla",Hünerli,"Hünerli ile bir koşu tamamla",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,zh-Hans,多面手,"使用多面手赢一场比赛",多面手,"使用多面手赢一场比赛",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_multitasker,zh-Hant,多任務執行者,"使用多任務執行者贏一場比賽",多任務執行者,"使用多任務執行者贏一場比賽",,achievement_locked_chal_multitasker.jpg,achievement_unlocked_chal_multitasker.jpg
chal_mutant,de,Mutant,"Gewinne eine Runde mit Mutant",Mutant,"Gewinne eine Runde mit Mutant",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,default,Mutant,"Win a run with Mutant",Mutant,"Win a run with Mutant",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,es-ES,Mutante,"Gana una partida con Mutante",Mutante,"Gana una partida con Mutante",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,fr,Mutant,"Gagnez une partie avec Mutant",Mutant,"Gagnez une partie avec Mutant",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,it,Mutante,"Vinci una partita col personaggio Mutante.",Mutante,"Vinci una partita col personaggio Mutante.",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,ja,ミュータント,"ミュータント で1回クリアする",ミュータント,"ミュータント で1回クリアする",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,ko,돌연변이,"돌연변이와 함께 달리기에서 승리합니다",돌연변이,"돌연변이와 함께 달리기에서 승리합니다",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,pl,Mutant,"Wygraj rozgrywkę z: Mutant",Mutant,"Wygraj rozgrywkę z: Mutant",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,pt-BR,Mutante,"Vença uma partida com Mutante.",Mutante,"Vença uma partida com Mutante.",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,ru,Мутант,"Победите за персонажа по имени Мутант.",Мутант,"Победите за персонажа по имени Мутант.",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,tr,Mutant,"Mutant ile bir koşu tamamla",Mutant,"Mutant ile bir koşu tamamla",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,zh-Hans,异变体,"使用异变体赢一场比赛",异变体,"使用异变体赢一场比赛",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_mutant,zh-Hant,異變體,"使用異變體贏一場比賽",異變體,"使用異變體贏一場比賽",,achievement_locked_chal_mutant.jpg,achievement_unlocked_chal_mutant.jpg
chal_old,de,Greis,"Gewinne eine Runde mit Greis",Greis,"Gewinne eine Runde mit Greis",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,default,Old,"Win a run with Old",Old,"Win a run with Old",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,es-ES,Viejales,"Gana una partida con Viejales",Viejales,"Gana una partida con Viejales",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,fr,Vieux,"Gagnez une partie avec Vieux",Vieux,"Gagnez une partie avec Vieux",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,it,Vegliardo,"Vinci una partita col personaggio Vegliardo.",Vegliardo,"Vinci una partita col personaggio Vegliardo.",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,ja,じいや,"じいや で1回クリアする",じいや,"じいや で1回クリアする",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,ko,늙은이,"늙은이와 함께 달리기에서 승리합니다",늙은이,"늙은이와 함께 달리기에서 승리합니다",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,pl,Staruszek,"Wygraj rozgrywkę z: Staruszek",Staruszek,"Wygraj rozgrywkę z: Staruszek",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,pt-BR,Idoso,"Vença uma partida com Idoso.",Idoso,"Vença uma partida com Idoso.",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,ru,Старик,"Победите за персонажа по имени Старик.",Старик,"Победите за персонажа по имени Старик.",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,tr,İhtiyar,"İhtiyar ile bir koşu tamamla",İhtiyar,"İhtiyar ile bir koşu tamamla",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,zh-Hans,老叟,"使用老叟赢一场比赛",老叟,"使用老叟赢一场比赛",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_old,zh-Hant,老舊,"使用老舊贏一場比賽",老舊,"使用老舊贏一場比賽",,achievement_locked_chal_old.jpg,achievement_unlocked_chal_old.jpg
chal_one_arm,de,Einarmiger,"Gewinne eine Runde mit Einarmiger",Einarmiger,"Gewinne eine Runde mit Einarmiger",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,default,One-Armed,"Win a run with One-Armed",One-Armed,"Win a run with One-Armed",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,es-ES,Una mano,"Gana una partida con Una mano",Una mano,"Gana una partida con Una mano",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,fr,Manchot,"Gagnez une partie avec Manchot",Manchot,"Gagnez une partie avec Manchot",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,it,Monobraccio,"Vinci una partita col personaggio Monobraccio.",Monobraccio,"Vinci una partita col personaggio Monobraccio.",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,ja,隻腕,"隻腕 で1回クリアする",隻腕,"隻腕 で1回クリアする",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,ko,외팔이,"외팔이와 함께 달리기에서 승리합니다",외팔이,"외팔이와 함께 달리기에서 승리합니다",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,pl,Jednoręki,"Wygraj rozgrywkę z: Jednoręki",Jednoręki,"Wygraj rozgrywkę z: Jednoręki",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,pt-BR,Um Braço Só,"Vença uma partida com Um Braço Só.",Um Braço Só,"Vença uma partida com Um Braço Só.",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,ru,Однорукий,"Победите за персонажа по имени Однорукий.",Однорукий,"Победите за персонажа по имени Однорукий.",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,tr,Tek Elli,"Tek Elli ile bir koşu tamamla",Tek Elli,"Tek Elli ile bir koşu tamamla",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,zh-Hans,独臂,"使用独臂赢一场比赛",独臂,"使用独臂赢一场比赛",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_one_arm,zh-Hant,獨臂,"使用獨臂贏一場比賽",獨臂,"使用獨臂贏一場比賽",,achievement_locked_chal_one_arm.jpg,achievement_unlocked_chal_one_arm.jpg
chal_pacifist,de,Pazifist,"Gewinne eine Runde mit Pazifist",Pazifist,"Gewinne eine Runde mit Pazifist",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,default,Pacifist,"Win a run with Pacifist",Pacifist,"Win a run with Pacifist",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,es-ES,Pacifista,"Gana una partida con Pacifista",Pacifista,"Gana una partida con Pacifista",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,fr,Pacifiste,"Gagnez une partie avec Pacifiste",Pacifiste,"Gagnez une partie avec Pacifiste",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,it,Pacifista,"Vinci una partita col personaggio Pacifista.",Pacifista,"Vinci una partita col personaggio Pacifista.",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,ja,平和主義者,"平和主義者 で1回クリアする",平和主義者,"平和主義者 で1回クリアする",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,ko,평화주의자,"평화주의자와 함께 달리기에서 승리합니다",평화주의자,"평화주의자와 함께 달리기에서 승리합니다",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,pl,Pacyfista,"Wygraj rozgrywkę z: Pacyfista",Pacyfista,"Wygraj rozgrywkę z: Pacyfista",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,pt-BR,Pacifista,"Vença uma partida com Pacifista.",Pacifista,"Vença uma partida com Pacifista.",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,ru,Пацифист,"Победите за персонажа по имени Пацифист.",Пацифист,"Победите за персонажа по имени Пацифист.",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,tr,Barışçı,"Barışçı ile bir koşu tamamla",Barışçı,"Barışçı ile bir koşu tamamla",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,zh-Hans,和平主义者,"使用和平主义者赢一场比赛",和平主义者,"使用和平主义者赢一场比赛",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
chal_pacifist,zh-Hant,和平主義者,"使用和平主義者贏一場比賽",和平主義者,"使用和平主義者贏一場比賽",,achievement_locked_chal_pacifist.jpg,achievement_unlocked_chal_pacifist.jpg
